,path,source,url,date,title,subtitle,author,rubrics,tags,genre
0,/indicator_clear_text/2017_07_31_dajdzhest-nauchno-populyarnyh-meropriyatij-31-07-6-08_,indicator.ru,https://indicator.ru/article/2017/07/31/dajdzhest-nauchno-populyarnyh-meropriyatij-31-07-6-08/,2017_07_31,Дайджест научно-популярных мероприятий 31.07 – 6.08,Самые интересные научно-популярные мероприятия недели,Анастасия Ковалева,Медицина,,Статьи
0,/indicator_clear_text/2017_10_07_leykart_,indicator.ru,https://indicator.ru/article/2017/10/07/leykart/,2017_10_07,Червяки в животе: как «мерзость» превратилась в науку,95 лет назад родился отец современной паразитологии Рудольф Лейкарт,Екатерина Мищенко,Биология,,Статьи
0,/indicator_clear_text/2016_09_29_uchenym-obeshaniya-ministru-cvety_,indicator.ru,https://indicator.ru/article/2016/09/29/uchenym-obeshaniya-ministru-cvety/,2016_09_29,"Ученым – обещания, министру – цветы",Чем завершилась Протестная неделя профсоюза работников РАН,Алёна Манузина,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2016_12_11_chto-pokinul-voyager_,indicator.ru,https://indicator.ru/article/2016/12/11/chto-pokinul-voyager/,2016_12_11,Что покинул Voyager: отрывок из книги «Темная материя и динозавры»,,,Астрономия,,Статьи
0,/indicator_clear_text/2017_03_15_nauchnye-kommunikatsii-aleksandr-telishev_,indicator.ru,https://indicator.ru/article/2017/03/15/nauchnye-kommunikatsii-aleksandr-telishev/,2017_03_15,Фундамент для здания науки: о месте журналистов в популяризации науки,,,Технические науки,,Статьи
0,/indicator_clear_text/2016_09_29_kak-upravlyat-polyarizaciej-sveta_,indicator.ru,https://indicator.ru/article/2016/09/29/kak-upravlyat-polyarizaciej-sveta/,2016_09_29,Как управлять поляризацией света,"Физики научились управлять поляризацией света, снизив его скорость в 10 раз",,Физика,,Статьи
0,/indicator_clear_text/2016_09_28_astronomy-dostigli-dna-obnaruzhena-novaya-ekzoplaneta_,indicator.ru,https://indicator.ru/article/2016/09/28/astronomy-dostigli-dna-obnaruzhena-novaya-ekzoplaneta/,2016_09_28,Астрономы достигли дна: обнаружена новая экзопланета,Найдена самая близкая к Солнцу экзопланета,,Астрономия,,Статьи
0,/indicator_clear_text/2016_09_29_rossijskie-uchenye-opredelili-dinamiku-navodnenij-v-krasnodarskom-krae_,indicator.ru,https://indicator.ru/article/2016/09/29/rossijskie-uchenye-opredelili-dinamiku-navodnenij-v-krasnodarskom-krae/,2016_09_29,Российские ученые определили динамику наводнений в Краснодарском крае,"Ученые сосчитали количество наводнений и предсказали, что их число увеличится",Яна Комарова,Науки о Земле,,Статьи
0,/indicator_clear_text/2017_04_04_istoriya-nauki-osip-nikolaevich-delil-kassini_,indicator.ru,https://indicator.ru/article/2017/04/04/istoriya-nauki-osip-nikolaevich-delil-kassini/,2017_04_04,История науки: француз Осип Николаевич,339 лет со дня рождения астронома и географа Жозефа-Николя Делиля,Алёна Манузина,Науки о Земле,,Статьи
0,/indicator_clear_text/2016_10_14_test_,indicator.ru,https://indicator.ru/article/2016/10/14/test/,2016_10_14,Знай наших!,Тест на знание открытий современных российских ученых,,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_12_paul-erlih_,indicator.ru,https://indicator.ru/article/2017/04/12/paul-erlih/,2017_04_12,Нобелевские лауреаты: Пауль Эрлих ,Спаситель от сифилиса,,Медицина,,Статьи
0,/indicator_clear_text/2017_05_31_voltov-stolb-alessandro-volta_,indicator.ru,https://indicator.ru/article/2017/05/31/voltov-stolb-alessandro-volta/,2017_05_31,История науки: Алессандрийский столп,117 лет назад Алессандро Вольта объявил об изобретении «Вольтова столба»  ,Алёна Манузина,Физика,,Статьи
0,/indicator_clear_text/2017_09_23_dzhejms-frank_,indicator.ru,https://indicator.ru/article/2017/09/23/dzhejms-frank/,2017_09_23,Нобелевские лауреаты: Джеймс Франк,Как физик принес папе-банкиру славу и деньги,Алексей Паевский,Физика,,Статьи
0,/indicator_clear_text/2017_08_02_nobelevskie-laureaty-valter-nernst_,indicator.ru,https://indicator.ru/article/2017/08/02/nobelevskie-laureaty-valter-nernst/,2017_08_02,Нобелевские лауреаты: Вальтер Нернст,Отец физической химии и огнемета,Алексей Паевский,Химия и науки о материалах,,Статьи
0,/indicator_clear_text/2017_01_31_rossijskie-drevnosti-nikolo-dvorishenskij-sobor-velikogo-novgoroda_,indicator.ru,https://indicator.ru/article/2017/01/31/rossijskie-drevnosti-nikolo-dvorishenskij-sobor-velikogo-novgoroda/,2017_01_31,Российские древности: Николо-Дворищенский собор Великого Новгорода,Первый Никольский храм на Руси,Алексей Паевский,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_09_29_nasledie-cassini-dvulikij-yapet_,indicator.ru,https://indicator.ru/article/2017/09/29/nasledie-cassini-dvulikij-yapet/,2017_09_29,Наследие Cassini: двуликий Япет. Любимый спутник фантастов,Запачкавшийся белый шар с поясом на экваторе,Алексей Паевский,Астрономия,,Статьи
0,/indicator_clear_text/2017_05_19_huygens-titan_,indicator.ru,https://indicator.ru/article/2017/05/19/huygens-titan/,2017_05_19,История науки: посадка на метановые берега,12 лет назад состоялась посадка зонда Huigens на Титан,Алексей Паевский,Астрономия,,Статьи
0,/indicator_clear_text/2016_12_13_intervyu-artyoma-shadrina_,indicator.ru,https://indicator.ru/article/2016/12/13/intervyu-artyoma-shadrina/,2016_12_13,Инновациями мы занимаемся не первый год: как популяризовать науку,Как государство будет популяризировать науку и инновации в России,Николай Подорванюк,Технические науки,,Статьи
0,/indicator_clear_text/2016_12_22_istoriya-nauki-neprevzojdennyj-chernyj-drozd_,indicator.ru,https://indicator.ru/article/2016/12/22/istoriya-nauki-neprevzojdennyj-chernyj-drozd/,2016_12_22,История науки: непревзойденный «Черный дрозд»,52 года назад совершил свой первый полет уникальный самолет SR-71,Алексей Паевский,Технические науки,,Статьи
0,/indicator_clear_text/2017_07_12_geidelbergskiy-chelovek-otto-shetenzak_,indicator.ru,https://indicator.ru/article/2017/07/12/geidelbergskiy-chelovek-otto-shetenzak/,2017_07_12,Карьера из карьера: кто нашел гейдельбергского человека ,Как найденная в песке челюсть сделала бывшего промышленника знаменитым ,Анастасия Ковалева,Биология,,Статьи
0,/indicator_clear_text/2017_08_03_indicatoryobrazovaniya_,indicator.ru,https://indicator.ru/article/2017/08/03/indicatoryobrazovaniya/,2017_08_03,«Многие профессии и специальности исчезают»: что происходит с образованием в России,Интервью сотрудников ИСИЭЗ НИУ ВШЭ,Анастасия Лебедева,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_11_03_astroobzor-ot-sergeya-popova-oktyabr_,indicator.ru,https://indicator.ru/article/2017/11/03/astroobzor-ot-sergeya-popova-oktyabr/,2017_11_03,"Слияние нейтронных звезд, новые горизонты для астрохимии и карты ближайших экзопланет",Обзор самых интересных астрономических публикаций ноября,,Астрономия,,Статьи
0,/indicator_clear_text/2016_09_29_uchenye-iz-rossii-vyyasnili-kak-stress-vliyaet-na-bolezni-mozga_,indicator.ru,https://indicator.ru/article/2016/09/29/uchenye-iz-rossii-vyyasnili-kak-stress-vliyaet-na-bolezni-mozga/,2016_09_29,"Ученые из России выяснили, как стресс влияет на болезни мозга","Больше всего от хронического стресса страдает отдел мозга, отвечающий за память",Яна Хлюстова,Биология,,Статьи
0,/indicator_clear_text/2017_10_04_astroobzor-za-sentyabr_,indicator.ru,https://indicator.ru/article/2017/10/04/astroobzor-za-sentyabr/,2017_10_04,"Гравитационные волны, черные вдовы среди пульсаров и новые телескопы",Обзор самых интересных научных публикаций по астрономии,,Астрономия,,Статьи
0,/indicator_clear_text/2017_01_27_elon-musk-and-trump_,indicator.ru,https://indicator.ru/article/2017/01/27/elon-musk-and-trump/,2017_01_27,Убытки и прибыли Илона Маска,Почему технологический магнат поддержал нового президента США,,Технические науки,,Статьи
0,/indicator_clear_text/2017_09_02_kiberleninka_,indicator.ru,https://indicator.ru/article/2017/09/02/kiberleninka/,2017_09_02,"Проституция, пацанская этика и интернет-мемы: о чем читают современные ученые",Самые популярные статьи научной электронной библиотеки «Киберленинка» за август,,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_01_18_pervaya-zashita_,indicator.ru,https://indicator.ru/article/2017/01/18/pervaya-zashita/,2017_01_18,«Твоя ответственность немножко повышается»: плюсы и минусы защиты диссертации по новым правилам,Оппонент рассказал о первой в России защите диссертации по собственным правилам вуза,Артем Космарский,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_10_20_dzhordzh-smut-na-festivale-molodezhi-i-studentov_,indicator.ru,https://indicator.ru/article/2017/10/20/dzhordzh-smut-na-festivale-molodezhi-i-studentov/,2017_10_20,Почему к нам не летают инопланетяне: что нобелиат рассказал молодежи в Сочи,О чем говорил нобелевский лауреат по физике на XIX Всемирном фестивале молодежи и студентов,Indicator.Ru,Астрономия,,Статьи
0,/indicator_clear_text/2017_08_03_mira-znachit-udivitelnaya_,indicator.ru,https://indicator.ru/article/2017/08/03/mira-znachit-udivitelnaya/,2017_08_03,«Мира» значит «удивительная»,421 год назад была открыта первая переменная звезда,Алексей Паевский,Астрономия,,Статьи
0,/indicator_clear_text/2017_10_31_kto-sobiraet-biomaterialy-rossiyan_,indicator.ru,https://indicator.ru/article/2017/10/31/kto-sobiraet-biomaterialy-rossiyan/,2017_10_31,«Генетическое оружие – это из области ненаучной фантастики»: кому и зачем нужен биоматериал россиян,Ученые объясняют недавние слова Владимира Путина,"Авторы: Екатерина Мищенко, Марина Киселева",Медицина,,Статьи
0,/indicator_clear_text/2017_02_12_istoriya-nauki-zheleznyj-dozhd-v-sihote-aline_,indicator.ru,https://indicator.ru/article/2017/02/12/istoriya-nauki-zheleznyj-dozhd-v-sihote-aline/,2017_02_12,История науки: железный дождь в Сихотэ-Алине,70 лет назад упал крупнейший из наблюдавшихся метеоритов,Алексей Паевский,Астрономия,,Статьи
0,/indicator_clear_text/2016_11_23_istoriya-nauki-mashina-orkestr_,indicator.ru,https://indicator.ru/article/2016/11/23/istoriya-nauki-mashina-orkestr/,2016_11_23,История науки: оркестр из машины,127 лет назад начали использоваться музыкальные автоматы,Алёна Манузина,Технические науки,,Статьи
0,/indicator_clear_text/2017_10_10_prezidium-ran_,indicator.ru,https://indicator.ru/article/2017/10/10/prezidium-ran/,2017_10_10,«По отделениям рассчитайсь!»: как прошло первое заседание президиума РАН ,Чем займется новое руководство Академии наук,Марина Киселева,Технические науки,,Статьи
0,/indicator_clear_text/2017_03_25_istoriya-nauki-saharnaya-vojna-i-svekolnaya-revolyuciya-napoleona-i_,indicator.ru,https://indicator.ru/article/2017/03/25/istoriya-nauki-saharnaya-vojna-i-svekolnaya-revolyuciya-napoleona-i/,2017_03_25,Сахарная война и свекольная революция Наполеона,216 лет назад Бонапарт издал указ в поддержку производства свекловичного сахара,Екатерина Мищенко,Сельское хозяйство,,Статьи
0,/indicator_clear_text/2017_02_23_pervaya-sverhnovaya_,indicator.ru,https://indicator.ru/article/2017/02/23/pervaya-sverhnovaya/,2017_02_23,История науки: юбилей сверхновой,30 лет назад вспышка сверхновой SN 1987A достигла Земли,Алексей Паевский,Астрономия,,Статьи
0,/indicator_clear_text/2016_09_29_zhores-mne-drug-no-armiya-dorozhe_,indicator.ru,https://indicator.ru/article/2016/09/29/zhores-mne-drug-no-armiya-dorozhe/,2016_09_29,"Жорес мне друг, но армия дороже: россияне гордятся учеными, но не знают их",Согласно результатам опроса ВЦИОМ россияне не смогли вспомнить ни одного знаменитого ученого,Дарья Сапрыкина,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_03_22_antiobledenitelnye-pokrytiya_,indicator.ru,https://indicator.ru/article/2017/03/22/antiobledenitelnye-pokrytiya/,2017_03_22,Обледенению отказать: какие вещества позволяют избежать авиакатастроф,"Indicator.Ru рассказывает, как бороться с обледенением","Авторы: Владимир Покровский, Марина Киселева",Технические науки,,Статьи
0,/indicator_clear_text/2017_08_01_interview-elibrary_,indicator.ru,https://indicator.ru/article/2017/08/01/interview-elibrary/,2017_08_01,Руководители eLIBRARY.RU: «Исключенные журналы фактически представляют собой дно»,Интервью с представителями российской базы данных научного цитирования РИНЦ,Анастасия Лебедева,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_04_rossijskie-drevnosti-cerkov-perynskogo-skita_,indicator.ru,https://indicator.ru/article/2017/04/04/rossijskie-drevnosti-cerkov-perynskogo-skita/,2017_04_04,Российские древности: церковь Перынского скита,Последний домонгольский храм Новгорода Великого,Алексей Паевский,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_01_11_nobelevskie-laureaty-emil-adolf-fon-bering_,indicator.ru,https://indicator.ru/article/2017/01/11/nobelevskie-laureaty-emil-adolf-fon-bering/,2017_01_11,Нобелевские лауреаты: Эмиль Адольф фон Беринг,Отец сыворотки от дифтерии,Алексей Паевский,Медицина,,Статьи
0,/indicator_clear_text/2017_03_04_istoriya-nauki-dzhonni-gamov-vnutri-samogo-sebya_,indicator.ru,https://indicator.ru/article/2017/03/04/istoriya-nauki-dzhonni-gamov-vnutri-samogo-sebya/,2017_03_04,История науки: Джонни Гамов внутри самого себя,113 лет назад родился Георгий Гамов,Екатерина Мищенко,Физика,,Статьи
0,/indicator_clear_text/2017_09_06_robert-milliken_,indicator.ru,https://indicator.ru/article/2017/09/06/robert-milliken/,2017_09_06,Нобелевские лауреаты: Роберт Милликен. Премия за капельку масла,Измеривший заряд электрона,Алексей Паевский,Физика,,Статьи
0,/indicator_clear_text/2017_03_29_teologiya_,indicator.ru,https://indicator.ru/article/2017/03/29/teologiya/,2017_03_29,«Теология формирует критическое знание»: российские ученые спорят о теологии,,,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_08_09_albert-ejnshtejn_,indicator.ru,https://indicator.ru/article/2017/08/09/albert-ejnshtejn/,2017_08_09,Нобелевские лауреаты: Альберт Эйнштейн. На службе у науки до и после смерти,"Ученый, распахнувший дверь в новую физику с трех ударов",Алексей Паевский,Физика,,Статьи
0,/indicator_clear_text/2017_10_06_problemy-nauchnoj-diaspory_,indicator.ru,https://indicator.ru/article/2017/10/06/problemy-nauchnoj-diaspory/,2017_10_06,«Оставьте Западу неудачников»: что волнует уехавших из России ученых,С какими проблемами сталкивается российская научная диаспора ,Марина Киселева,Технические науки,,Статьи
0,/indicator_clear_text/2017_06_18_f-117_,indicator.ru,https://indicator.ru/article/2017/06/18/f-117/,2017_06_18,История науки: «летающий утюг»,36 лет назад совершил свой первый полет самолет F-117 Night Hawk,Алексей Паевский,Технические науки,,Статьи
0,/indicator_clear_text/2017_03_28_malyshi-bez-karlsonov_,indicator.ru,https://indicator.ru/article/2017/03/28/malyshi-bez-karlsonov/,2017_03_28,Малыши без Карлсонов: с какими проблемами сталкиваются современные подростки,Ольга Карабанова о детской психологии,Марина Киселева,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2016_11_24_circadian-rhytms_,indicator.ru,https://indicator.ru/article/2016/11/24/circadian-rhytms/,2016_11_24,Всяк кулик свое потомство любит: ради птенцов кулики идут на обман,"Чтобы заботиться о птенцах, птицы обманывают свои биологические часы",Анастасия Лебедева,Биология,,Статьи
0,/indicator_clear_text/2017_09_23_tifoznaya-meri_,indicator.ru,https://indicator.ru/article/2017/09/23/tifoznaya-meri/,2017_09_23,Смертельная кухня Тифозной Мэри,148 лет назад родилась самая опасная в мире кухарка,Екатерина Мищенко,Медицина,,Статьи
0,/indicator_clear_text/2017_03_10_istoriya-nauki-zheleznyj-dozhd-v-sihote-aline_,indicator.ru,https://indicator.ru/article/2017/03/10/istoriya-nauki-zheleznyj-dozhd-v-sihote-aline/,2017_03_10,История науки: железный дождь в Сихотэ-Алине,70 лет назад упал крупнейший из наблюдавшихся метеоритов,,Астрономия,,Статьи
0,/indicator_clear_text/2017_06_20_rossijskie-drevnosti-cerkov-pyatnicy-na-torgu-v-novgorode_,indicator.ru,https://indicator.ru/article/2017/06/20/rossijskie-drevnosti-cerkov-pyatnicy-na-torgu-v-novgorode/,2017_06_20,Российские древности: церковь Пятницы на Торгу в Новгороде ,Смоленский храм на Севере Руси,Алексей Паевский,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_06_12_dajdzhest-nauchno-populyarnyh-meropriyatij-12-06-18-06_,indicator.ru,https://indicator.ru/article/2017/06/12/dajdzhest-nauchno-populyarnyh-meropriyatij-12-06-18-06/,2017_06_12,Дайджест научно-популярных мероприятий 12.06 – 18.06,Самые интересные научно-популярные мероприятия недели,,Астрономия,,Статьи
0,/indicator_clear_text/2016_09_28_matematika-pobedila-pravoslavie_,indicator.ru,https://indicator.ru/article/2016/09/28/matematika-pobedila-pravoslavie/,2016_09_28,Математика победила православие,«Основы православной культуры» не будут преподаваться в школе,Дарья Сапрыкина,Математика и Computer Science,,Статьи
0,/indicator_clear_text/2016_11_14_nash-vnutrennij-svetofor_,indicator.ru,https://indicator.ru/article/2016/11/14/nash-vnutrennij-svetofor/,2016_11_14,Наш внутренний светофор: как мозг воспринимает цвет пищи,"Цвет подсказывает мозгу, что лучше съесть",Екатерина Мищенко,Биология,,Статьи
0,/indicator_clear_text/2017_05_26_abraham-de-moivre_,indicator.ru,https://indicator.ru/article/2017/05/26/abraham-de-moivre/,2017_05_26,"История науки: человек, не поссорившийся с Ньютоном ",350 лет со дня рождения французско-английского математика Абрахама де Муавра,Алёна Манузина,Математика и Computer Science,,Статьи
0,/indicator_clear_text/2017_06_16_kavendishskaya-laboratoriya_,indicator.ru,https://indicator.ru/article/2017/06/16/kavendishskaya-laboratoriya/,2017_06_16,Кузница нобелиатов: день рождения Кавендишской лаборатории,143 года со дня основания знаменитого научного учреждения,Алёна Манузина,Физика,,Статьи
0,/indicator_clear_text/2017_02_25_vladimir-serbsky_,indicator.ru,https://indicator.ru/article/2017/02/25/vladimir-serbsky/,2017_02_25,История науки: революция в стране и в душах,159 лет со дня рождения психиатра Владимира Сербского,Алёна Манузина,Медицина,,Статьи
0,/indicator_clear_text/2016_10_31_dajdzhest-nauchno-populyarnyh-sobytij-31-10-06-11_,indicator.ru,https://indicator.ru/article/2016/10/31/dajdzhest-nauchno-populyarnyh-sobytij-31-10-06-11/,2016_10_31,Дайджест научно-популярных событий 31.10 – 06.11,Самые интересные научно-популярные мероприятия по мнению Indicator.Ru,Анастасия Ковалева,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2016_10_04_istoriya-nauki-malenkij_,indicator.ru,https://indicator.ru/article/2016/10/04/istoriya-nauki-malenkij/,2016_10_04,"История науки: маленький шар для человека, огромный шаг для человечества",59 лет назад был запущен первый искусственный спутник Земли,Алёна Манузина,Астрономия,,Статьи
0,/indicator_clear_text/2017_03_31_psiholog-karabanova-gruppa-smerti_,indicator.ru,https://indicator.ru/article/2017/03/31/psiholog-karabanova-gruppa-smerti/,2017_03_31,Малыши без Карлсонов: как подростки попадают в «группы смерти»,"Почему подростки становятся жертвами «групп смерти», рассказывает психолог Ольга Карабанова",Марина Киселева,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_10_29_chto-my-dumaem-o-rrobotah_,indicator.ru,https://indicator.ru/article/2017/10/29/chto-my-dumaem-o-rrobotah/,2017_10_29,"Наши рабы, господа или партнеры?",Что думает о машинах автор отдела науки New York Times,,Математика и Computer Science,,Статьи
0,/indicator_clear_text/2016_12_03_160-simvolov-izmenivshie-kommunikacii_,indicator.ru,https://indicator.ru/article/2016/12/03/160-simvolov-izmenivshie-kommunikacii/,2016_12_03,"История науки: 160 символов, изменившие коммуникации", 24 года назад отправили первую СМС,Алексей Паевский,Технические науки,,Статьи
0,/indicator_clear_text/2016_12_10_istoriya-nauki-nobelevskaya-premiya-populyarizatoru-shkolnoj-geografii_,indicator.ru,https://indicator.ru/article/2016/12/10/istoriya-nauki-nobelevskaya-premiya-populyarizatoru-shkolnoj-geografii/,2016_12_10,История науки: Нобелевская премия популяризатору школьной географии,97 лет назад Нобелевскую премию по литературе впервые присудили женщине,Алексей Паевский,Науки о Земле,,Статьи
0,/indicator_clear_text/2017_04_27_gohberg-statistika-nauki_,indicator.ru,https://indicator.ru/article/2017/04/27/gohberg-statistika-nauki/,2017_04_27,«Итоги последнего года вызывают тревогу»: что происходит со статистикой науки и технологий,,Марина Киселева,Технические науки,,Статьи
0,/indicator_clear_text/2017_01_05_istoriya-nauki-bolshie-glubiny-i-vysokie-shiroty_,indicator.ru,https://indicator.ru/article/2017/01/05/istoriya-nauki-bolshie-glubiny-i-vysokie-shiroty/,2017_01_05,История науки: большие глубины и высокие широты,105 лет теории континентального дрейфа,Алёна Манузина,Науки о Земле,,Статьи
0,/indicator_clear_text/2017_02_08_eto-ne-getto_,indicator.ru,https://indicator.ru/article/2017/02/08/eto-ne-getto/,2017_02_08,"«Это не гетто, а транзитная зона»: урбанисты поспорили о российских новостройках",,Артем Космарский,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_05_lektorij-mgu_,indicator.ru,https://indicator.ru/article/2017/04/05/lektorij-mgu/,2017_04_05,Лекторий МГУ: пластиковые самолеты и растения без фотосинтеза ,Две лекции в рамках научно-популярного лектория от МГУ имени М.В. Ломоносова,,Биология,,Статьи
0,/indicator_clear_text/2016_11_08_istoriya-nauki-pyatna-rorshaha_,indicator.ru,https://indicator.ru/article/2016/11/08/istoriya-nauki-pyatna-rorshaha/,2016_11_08,История науки: пятна Роршаха,132 года назад родился автор знаменитого психологического теста,Алёна Манузина,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_19_vsevolod-miller_,indicator.ru,https://indicator.ru/article/2017/04/19/vsevolod-miller/,2017_04_19,"История науки: москвич, покоривший Осетию",169 лет назад родился филолог и этнограф Всеволод Миллер,Виктория Барановская,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_09_12_nauka-vesterosa_,indicator.ru,https://indicator.ru/article/2017/09/12/nauka-vesterosa/,2017_09_12,Наука по-вестеросски: репортаж с конференции по вселенной «Игры престолов» ,Как ученые обсуждали самый популярный сериал современности,Анастасия Ксенофонтова,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_06_13_dissertaciya-po-teologii_,indicator.ru,https://indicator.ru/article/2017/06/13/dissertaciya-po-teologii/,2017_06_13,"«Говорить, что личный опыт не влияет на естественные науки, — большое лукавство»","Теология, научность, личный опыт ученого: дискуссия Indicator.Ru",,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_02_istoriya-geologorazvedki_,indicator.ru,https://indicator.ru/article/2017/04/02/istoriya-geologorazvedki/,2017_04_02,Супермены в свитерах и с бородой: взгляд на геологоразведку изнутри,Как разведывались недра СССР,,Науки о Земле,,Статьи
0,/indicator_clear_text/2017_08_10_recenziya-tajna-labirinta-margalit-foks_,indicator.ru,https://indicator.ru/article/2017/08/10/recenziya-tajna-labirinta-margalit-foks/,2017_08_10,Нить Ариадны для «Тайны лабиринта» ,Рецензия на книгу Маргалит Фокс,Яна Хлюстова,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_04_19_vremya-haos-i-matematicheskie-problemy_,indicator.ru,https://indicator.ru/article/2017/04/19/vremya-haos-i-matematicheskie-problemy/,2017_04_19,Мозг и разум как объекты математического исследования   ,"Семинар из цикла «Время, хаос и математические проблемы» МГУ имени М.В. Ломоносова",,Математика и Computer Science,,Статьи
0,/indicator_clear_text/2017_07_25_ekzoplaneta-psr-1829-10_,indicator.ru,https://indicator.ru/article/2017/07/25/ekzoplaneta-psr-1829-10/,2017_07_25,"Планета, прожившая 176 дней",26 лет назад вышла статья о первой экзопланете,Алёна Манузина,Астрономия,,Статьи
0,/indicator_clear_text/2017_06_28_miting-rabotnikov-ran_,indicator.ru,https://indicator.ru/article/2017/06/28/miting-rabotnikov-ran/,2017_06_28,«Мы снова на грани нищеты»: репортаж с митинга работников РАН,Как прошел протест тружеников Академии,Марина Киселева,Технические науки,,Статьи
0,/indicator_clear_text/2017_05_20_vilgelm-vin_,indicator.ru,https://indicator.ru/article/2017/05/20/vilgelm-vin/,2017_05_20,Нобелевские лауреаты: Вильгельм Вин,Физик абсолютно черного тела,Алексей Паевский,Физика,,Статьи
0,/indicator_clear_text/2016_11_01_delo-o-zhabih-lapkah-voskreshenie-nauchnoj-reputacii-paulya-kammerera_,indicator.ru,https://indicator.ru/article/2016/11/01/delo-o-zhabih-lapkah-voskreshenie-nauchnoj-reputacii-paulya-kammerera/,2016_11_01,Дело о жабьих лапках: воскрешение научной репутации Пауля Каммерера,Разрешена одна из самых скандальных биологических загадок XX века,Екатерина Мищенко,Биология,,Статьи
0,/indicator_clear_text/2016_10_31_kak-vyrastit-schaste_,indicator.ru,https://indicator.ru/article/2016/10/31/kak-vyrastit-schaste/,2016_10_31,Как вырастить счастье: смоделирован рост кристаллов «гормона счастья»,Сибирские ученые смоделировали рост кристаллов «гормона счастья» серотонина,,Математика и Computer Science,,Статьи
0,/indicator_clear_text/2017_06_05_sessiya-pro-nauku-pmef-2017_,indicator.ru,https://indicator.ru/article/2017/06/05/sessiya-pro-nauku-pmef-2017/,2017_06_05,«Главное сейчас — борьба за умы»: что рассказали о науке на ПМЭФ,Самые важные мысли сессии о науке Петербургского международного экономического форума,Николай Подорванюк,Технические науки,,Статьи
0,/indicator_clear_text/2017_06_21_grant-na-moshennichestvo_,indicator.ru,https://indicator.ru/article/2017/06/21/grant-na-moshennichestvo/,2017_06_21,Грант на мошенничество: бизнесмены крадут технологии у ученых,Как частная компания украла технологию у лаборатории с мировым именем,,Медицина,,Статьи
0,/indicator_clear_text/2017_07_24_startapy-skolkovo_,indicator.ru,https://indicator.ru/article/2017/07/24/startapy-skolkovo/,2017_07_24,Получить грант «реально нереально»: почему стартапам трудно добыть деньги у государства,"Резиденты «Сколково» о помощи институтов развития, отчетах и бизнес-планах",Алёна Манузина,Технические науки,,Статьи
0,/indicator_clear_text/2017_10_28_nobelevskie-laureaty-hristian-ejkman-premiya-za-neshlifovannyj-ris_,indicator.ru,https://indicator.ru/article/2017/10/28/nobelevskie-laureaty-hristian-ejkman-premiya-za-neshlifovannyj-ris/,2017_10_28,Нобелевские лауреаты: Христиан Эйкман. Премия за нешлифованный рис,Начало химии витаминов,Алексей Паевский,Медицина,,Статьи
0,/indicator_clear_text/2016_09_29_nauki-yunoshej-ne-pitayut-o-socialnom-neravenstve-v-obrazovanii-raznyh-stran_,indicator.ru,https://indicator.ru/article/2016/09/29/nauki-yunoshej-ne-pitayut-o-socialnom-neravenstve-v-obrazovanii-raznyh-stran/,2016_09_29,Науки юношей не питают: как живут студенты в разных странах,Как живут студенты в разных странах,Дарья Сапрыкина,Гуманитарные науки,,Статьи
0,/indicator_clear_text/2017_02_06_chernobylskaya-kartoshka-i-lipovye-dissertacii_,indicator.ru,https://indicator.ru/article/2017/02/06/chernobylskaya-kartoshka-i-lipovye-dissertacii/,2017_02_06,Чернобыльская картошка и липовые диссертации,Насколько безопасно выращивать продукты на зараженной земле в Брянщине,Екатерина Мищенко,Сельское хозяйство,,Статьи
0,/indicator_clear_text/2016_11_21_muravi-vozdelyvayut-rasteniya_,indicator.ru,https://indicator.ru/article/2016/11/21/muravi-vozdelyvayut-rasteniya/,2016_11_21,Как муравьи обогнали людей,Муравьи начали возделывать растения раньше человека,Дарья Сапрыкина,Биология,,Статьи
0,/indicator_clear_text/2017_09_13_aleksandr-fleming-penicillin_,indicator.ru,https://indicator.ru/article/2017/09/13/aleksandr-fleming-penicillin/,2017_09_13,Залетевшее в окно спасение человечества: как Флеминг открыл пенициллин,88 лет назад Александр Флеминг сообщил об открытии пенициллина,Владимир Покровский,Медицина,,Статьи
