path,source,url,date,title,subtitle,author,rubrics,tags,genre
postnauka.ru\2\53046.txt,https://postnauka.ru,/video/53046,30 October 2015,Мишель Фуко как политический философ,"Философ Кирилл Мартынов об истории безумия, появлении дисциплинарного общества и &laquo;паноптиконе&raquo;",Кирилл Мартынов,философия,,видео
postnauka.ru\2\53169.txt,https://postnauka.ru,/video/53169,9 October 2015,Сирийский язык,"Как звучал язык первых христиан, что означает имя древнегреческого философа Ямвлиха и сколько существует вариантов алфавита сирийского языка",Алексей Муравьёв,язык,,видео
postnauka.ru\2\53171.txt,https://postnauka.ru,/video/53171,11 October 2015,Памятники классического периода истории Древнего Китая,"Историк Марк Ульянов об эпиграфических надписях ранних периодов, жанре исторических хроник и каноноведческой школе",Марк Ульянов,история,,видео
postnauka.ru\2\53509.txt,https://postnauka.ru,/video/53509,13 October 2015,Моделирование с помощью холодных атомов,"Физик Владимир Мележик о холодных нейтронах, модели нулевого радиуса и резонансах Ефимова",Владимир Мележик,физика,,видео
postnauka.ru\2\54206.txt,https://postnauka.ru,/video/54206,15 October 2015,Правовая наука в западной традиции права,"Историк права Дмитрий Полдников о появлении профессиональных юристов, языке юриспруденции и английском общем праве",Дмитрий Полдников,история,,видео
postnauka.ru\2\53945.txt,https://postnauka.ru,/video/53945,16 October 2015,Виды мышления,"Психолог Мария Фаликман об особом подходе к исследованию мышления в психологии, различиях между теоретическим и практическим мышлением и имеющихся классификациях",Мария Фаликман,психология,,видео
postnauka.ru\2\52635.txt,https://postnauka.ru,/video/52635,12 October 2015,Понятие идеологии,"Социолог культуры Арсений Хитров о придворном философе Наполеона I, критике капитализма у Маркса и конструкте &laquo;человеческая природа&raquo;",Арсений Хитров,философия,,видео
postnauka.ru\2\53513.txt,https://postnauka.ru,/video/53513,8 October 2015,Гёльдерлин о суждении и бытии,"Философ Иван Болдырев о взгляде поэта на немецкий идеализм, комментариях к Фихте и переосмыслении Канта ",Иван Болдырев,философия,,видео
postnauka.ru\2\53511.txt,https://postnauka.ru,/video/53511,14 October 2015,Природа взрыва сверхновых,"Астрофизик Сергей Блинников о процессах в ходе эволюции звезды, гравитационной энергии и точностях современных телескопов",Сергей Блинников,астрономия,,видео
postnauka.ru\2\53045.txt,https://postnauka.ru,/video/53045,16 October 2015,Неомарксизм как политическая философия,"Философ Кирилл Мартынов о ранних текстах Маркса, эмансипации, обществе спектакля и политизации эстетики",Кирилл Мартынов,философия,,видео
postnauka.ru\2\53515.txt,https://postnauka.ru,/video/53515,18 October 2015,Влияние Византии на искусство Кавказа,"Историк Андрей Виноградов о фальсификации истории грузинского зодчества, политическом влиянии Византии на Кавказ и школе Г. Н. Чубинашвили",Андрей Виноградов,история,,видео
postnauka.ru\2\55760.txt,https://postnauka.ru,/video/55760,2 December 2015,Антропология чтения в современной России,"Антрополог Михаил Алексеевский о культуре чтения в СССР, востребованности электронных книг и формировании читательских предпочтений ",Михаил Алексеевский,культура,,видео
postnauka.ru\2\55632.txt,https://postnauka.ru,/video/55632,29 November 2015,Русский формализм,"Культуролог Ян Левченко о тренде разрушения высказывания, приеме &laquo;остранения&raquo; у Толстого и причинах популярности русского формализма на Западе ",Ян Левченко,культура,,видео
postnauka.ru\2\55630.txt,https://postnauka.ru,/video/55630,3 December 2015,Образование планет около двои?ных звезд,"Астрофизик Роман Рафиков о двух типах двойных звездных систем, наблюдениях телескопа &laquo;Кеплер&raquo; и процессе образования планет",Роман Рафиков,,,видео
postnauka.ru\2\54965.txt,https://postnauka.ru,/video/54965,4 December 2015,Политическая философия Ноама Хомски,"Философ Кирилл Мартынов о либертарном социализме, русском анархизме и политике Маргарет Тэтчер",Кирилл Мартынов,философия,,видео
postnauka.ru\2\56042.txt,https://postnauka.ru,/video/56042,30 November 2015,Мышление как решение задач,"Психолог Мария Фаликман о Вюрцбургской школе, явлении инсайта и подходах к решению задач",Мария Фаликман,мозг,,видео
postnauka.ru\2\55758.txt,https://postnauka.ru,/video/55758,1 December 2015,Эмпирическая философия медицины А. Мол,"Социолог Денис Сивков об истории исследования медицины в STS, голландских госпиталях и работах Мол",Денис Сивков,социология,,видео
postnauka.ru\2\55628.txt,https://postnauka.ru,/video/55628,7 December 2015,Восстановление озонового слоя в стратосфере,"Географ Николай Дронин о производстве фреона, обнаружении первой озоновой дыры и влиянии антропогенного хлора на атмосферу",Николай Дронин,,,видео
postnauka.ru\2\56627.txt,https://postnauka.ru,/video/56627,10 December 2015,Перспективы сверхпроводящей электроники,"Физик Валерий Рязанов о недостатках полупроводниковой электроники, квантовании магнитного потока и принципах охлаждения компьютеров ",Валерий Рязанов,физика,,видео
postnauka.ru\2\55302.txt,https://postnauka.ru,/video/55302,11 December 2015,Концепции опережающего развития Востока,"Востоковед Алексей Маслов о традиционной модели развития экономики Китая, влиянии структуры питания на средний возраст людей и культурном климате города ",Алексей Маслов,история,,видео
postnauka.ru\2\56044.txt,https://postnauka.ru,/video/56044,7 December 2015,Исследования мышления в когнитивной психологии,"Психолог Мария Фаликман о специфике человеческого мышления, способах решения силлогизмов и исследованиях Амоса Тверски и Даниэля Канемана",Мария Фаликман,психология,,видео
postnauka.ru\2\56297.txt,https://postnauka.ru,/video/56297,8 December 2015,Эволюция вируса гриппа,"Биолог Георгий Базыкин о вакцине от гриппа, антигенном дрейфе и синтезированном штамме птичьего гриппа",Георгий Базыкин,биология,,видео
postnauka.ru\2\55766.txt,https://postnauka.ru,/video/55766,9 December 2015,Текстовые методики в психологии,"Психолог Марина Новикова-Грунд о сходствах психотерапии и психологии, структуре сюжета &laquo;преступление и наказание&raquo; и функции лакун в тексте",Марина Новикова-Грунд,психология,,видео
postnauka.ru\2\55538.txt,https://postnauka.ru,/video/55538,9 December 2015,Квантовые проскальзывания фазы,"Физик Андрей Семенов о сверхпроводящем состоянии, квантовом фазовом переходе и типах флуктуации ",Андрей Семенов,физика,,видео
postnauka.ru\2\55634.txt,https://postnauka.ru,/video/55634,10 December 2015,&laquo;Литература и право на смерть&raquo; Мориса Бланшо,"Философ Иван Болдырев об идее диалектической негативности, читательской интерпретации произведения и нестабильном статусе литературы",Иван Болдырев,философия,,видео
postnauka.ru\2\56288.txt,https://postnauka.ru,/video/56288,8 December 2015,Свертывание НЭПа,"Историк Олег Хлевнюк о кризисах 20-х годов, погубивших новую экономическую политику, и разных интерпретациях историков коллективизации ",Олег Хлевнюк,история,,видео
postnauka.ru\2\54236.txt,https://postnauka.ru,/video/54236,30 October 2015,Эпоха Ярослава Мудрого,"Историк Игорь Данилевский о приходе Ярослава к власти, эсхатологических ожиданиях XI века и попытке обрести политический и религиозный суверенитет от Константинополя ",Игорь Данилевский,история,,видео
postnauka.ru\2\54668.txt,https://postnauka.ru,/video/54668,1 November 2015,Коэффициент корреляции,"Математик Борис Миркин о регрессе к среднему значению, ложной корреляции и адаптивной системе",Борис Миркин,математика,,видео
postnauka.ru\2\48100.txt,https://postnauka.ru,/video/48100,2 November 2015,Основные феномены восприятия,"Психолог Мария Фаликман о подходах к изучению восприятия реальности, зрительных иллюзиях и дефиниции понятия &laquo;восприятие&raquo; в психологии",Мария Фаликман,мозг,,видео
postnauka.ru\2\54740.txt,https://postnauka.ru,/video/54740,6 November 2015,Национальный вопрос в Австро-Венгрии,"Историк Алексей Миллер об истории Габсбургской монархии, тактике национальных государств и развалах великих империй ",Алексей Миллер,история,,видео
postnauka.ru\2\54849.txt,https://postnauka.ru,/video/54849,2 November 2015,Александр Македонский и египетские представления о прошлом,"Историк Иван Ладынин о египетской историографии, мифологических представлениях о сакральной власти Александра Македонского и концепции египетского царя как владыки мира ",Иван Ладынин,история,,видео
postnauka.ru\2\54744.txt,https://postnauka.ru,/video/54744,3 November 2015,Экспериментальные методы в психолингвистике,"Психолингвист Ирина Секерина о методе саморегуляции чтения, открытиях Альфреда Ярбуса и развитии современной психолингвистики ",Ирина Секерина,язык,,видео
postnauka.ru\2\54930.txt,https://postnauka.ru,/video/54930,5 November 2015,Геномная инженерия,"Генетик Дэвид Синклер о генах семей-долгожителей, манипулировании с половыми клетками человека и борьбе с раком молочной железы",Дэвид Синклер,биология,,видео
postnauka.ru\2\54742.txt,https://postnauka.ru,/video/54742,5 November 2015,Эволюция романного жанра в XVII веке,"Историк культуры Мария Неклюдова о новаторстве госпожи де Лафайет, особенностях мемуаров XVII века и зарождении современного романтического стиля ",Мария Неклюдова,культура,,видео
postnauka.ru\2\54752.txt,https://postnauka.ru,/video/54752,9 November 2015,Виды материи в современной Вселенной,"Физик Алексей Старобинский о теориях, различающих темную материю и темную энергию, и современных исследованиях Вселенной",Алексей Старобинский,физика,,видео
postnauka.ru\2\55068.txt,https://postnauka.ru,/video/55068,9 November 2015,Синтаксические нули в поэтическом тексте,"Лингвист Надежда Онипенко об эгоцентрической технике в поэзии и синтаксических приемах, позволяющих читателям понимать стихотворения ",Надежда Онипенко,язык,,видео
postnauka.ru\2\55002.txt,https://postnauka.ru,/video/55002,8 November 2015,Идеология в словаре русского языка 1937 г.,"Историк Петр Дружинин о включении в словари обсценной лексики, идеях Шахматова и политических цензорах ",Петр Дружинин,история,,видео
postnauka.ru\2\54175.txt,https://postnauka.ru,/video/54175,10 November 2015,Борьба с Французскои? революцией XVIII века,"Историк Дмитрий Бовыкин о противоречиях между контрреволюционерами, правлении Людовика XVIII и появлении Наполеона на политической арене Франции ",Дмитрий Бовыкин,история,,видео
postnauka.ru\2\55069.txt,https://postnauka.ru,/video/55069,11 November 2015,Парадокс кота Шредингера,"Физик Эмиль Ахмедов о вероятностной интерпретации, замкнутых квантовых системах и формулировке парадокса",Эмиль Ахмедов,физика,,видео
postnauka.ru\2\28284.txt,https://postnauka.ru,/video/28284,10 November 2015,Справедливый дележ,Математик Фуад Алескеров о критериях справедливости и математических моделях дележа,Фуад Алескеров,математика,,видео
postnauka.ru\2\54325.txt,https://postnauka.ru,/video/54325,11 November 2015,Абдоминальная хирургия,"Хирург Алексей Чжао о делении на экстренную и плановую хирургию, самых частых операциях и истории развития хирургических инструментов",Алексей Чжао,медицина,,видео
postnauka.ru\2\54916.txt,https://postnauka.ru,/video/54916,12 November 2015,Процессы и виды памяти,"Психолог Мария Фаликман о месте памяти в системе психических процессов, ее возможных целях и подсистемах ",Мария Фаликман,психология,,видео
postnauka.ru\2\54335.txt,https://postnauka.ru,/video/54335,13 November 2015,Полезные прионы и амилоиды,"Биолог Виталий Кушниров об амилоидных болезнях, свойствах прионов и роли белков в биологических процессах ",Виталий Кушниров,биология,,видео
postnauka.ru\2\55218.txt,https://postnauka.ru,/video/55218,15 November 2015,Прикладная лингвистика,"Лингвист Анатолий Баранов о грамматической теории Зализняка, программах проверки орфографии и упрощении языка законов",Анатолий Баранов,язык,,видео
postnauka.ru\2\55301.txt,https://postnauka.ru,/video/55301,17 November 2015,Коптский язык,"Откуда пошло монашеское имя Пафнутий, сколько диалектов существует в коптском языке и как звучит текст Евангелия от Иоанна на коптском ",Анна Рогожина,язык,,видео
postnauka.ru\2\55219.txt,https://postnauka.ru,/video/55219,18 November 2015,Культурная память о Первой мировой,"Историк Борис Колоницкий об источниках информации о Первой мировой войне, политике памяти европейских стран и травме Гражданской войны",Борис Колоницкий,история,,видео
postnauka.ru\2\55217.txt,https://postnauka.ru,/video/55217,16 November 2015,Казнь Андре Шенье,"Филолог Сергей Зенкин о предсмертных словах французского поэта, их связи с романом Дидро &laquo;Племянник Рамо&raquo; и последующих интерпретациях в культуре ХХ века",Сергей Зенкин,история,,видео
postnauka.ru\2\55724.txt,https://postnauka.ru,/video/55724,20 November 2015,Принцип &laquo;намеренной небрежности&raquo; в дендизме,"Филолог Ольга Вайнштейн о впечатлении спонтанности в облике денди, поведении джентльменов в обществе и приеме table talk",Ольга Вайнштейн,культура,,видео
postnauka.ru\2\54177.txt,https://postnauka.ru,/video/54177,18 November 2015,Культура и Французская революция,"Историк Дмитрий Бовыкин об &laquo;обновленном человеке&raquo; XVIII века и новых принципах искусства и науки, провозглашенных революционерами ",Дмитрий Бовыкин,история,,видео
postnauka.ru\2\54750.txt,https://postnauka.ru,/video/54750,17 November 2015,Языковая сложность,"Лингвист Александр Пиперски о лингвистическом изучении сложности, формализованных языковых описаниях и взаимнооднозначности соответствия между формой и значением",Александр Пиперски,язык,,видео
postnauka.ru\2\55220.txt,https://postnauka.ru,/video/55220,19 November 2015,Умеренная политика второи? пятилетки,"Историк Олег Хлевнюк об &laquo;умеренных&raquo; репрессиях, отмене карточной системы и уступках крестьянству",Олег Хлевнюк,история,,видео
postnauka.ru\2\55150.txt,https://postnauka.ru,/video/55150,20 November 2015,Фармакогеномика,Профессор Дэвид С. Джонс о различных реакциях пациентов на лекарственные препараты и перспективах персонализированной медицины,Дэвид С. Джонс,медицина,,видео
postnauka.ru\2\55533.txt,https://postnauka.ru,/video/55533,23 November 2015,Понятие аргумента,Философ Максим Демин о курсах по критическому мышлению и навыках аргументированного письма,Максим Демин,философия,,видео
postnauka.ru\2\54851.txt,https://postnauka.ru,/video/54851,24 November 2015,Параллельные корпусы текстов,"Лингвист Дмитрий Добровольский о корпусной лингвистике, трудностях перевода и принципах организации различных корпусов ",Дмитрий Добровольский,язык,,видео
postnauka.ru\2\55303.txt,https://postnauka.ru,/video/55303,22 November 2015,Построение сложных вероятностных моделеи?,"Математик Дмитрий Ветров о теореме Байеса, целях машинного обучения и сложных вероятностных моделях ",Дмитрий Ветров,математика,,видео
postnauka.ru\2\55327.txt,https://postnauka.ru,/video/55327,24 November 2015,Виды воображения,"Психолог Мария Фаликман о функции творческого воображения, способах решения задач и проблеме мотивации ",Мария Фаликман,психология,,видео
postnauka.ru\2\55537.txt,https://postnauka.ru,/video/55537,25 November 2015,Столкновение языческой и христианской культур поздней античности,"Историк Олег Воскобойников о христианских храмах на святилище Митры, освящении Пантеона и культе святых",Олег Воскобойников,история,,видео
postnauka.ru\2\54748.txt,https://postnauka.ru,/video/54748,23 November 2015,Сверхпроводящие гибридные структуры,"Физик Яков Фоминов о явлениях сверхтекучести и сверхпроводимости, эффекте Джозефсона и экспериментах в области топологической сверхпроводимости",Яков Фоминов,физика,,видео
postnauka.ru\2\55540.txt,https://postnauka.ru,/video/55540,26 November 2015,Падежи в языках мира,Лингвист Петр Аркадьев о роли падежей в русской грамматике и их аналогах в других языках,Петр Аркадьев,язык,,видео
postnauka.ru\2\56281.txt,https://postnauka.ru,/video/56281,14 December 2015,Структура прионов дрожжеи?,"Биолог Виталий Кушниров о функциях доменов дрожжевого прионного белка, их аминокислотном составе и факторах наследуемости приона",Виталий Кушниров,биология,,видео
postnauka.ru\2\55756.txt,https://postnauka.ru,/video/55756,15 December 2015,Булгарские заимствования в венгерском языке,"Лингвист Анна Дыбо о тюркских языках, их взаимоотношениях и территории пересечения и примерах заимствованных слов",Анна Дыбо,язык,,видео
postnauka.ru\2\56737.txt,https://postnauka.ru,/video/56737,11 December 2015,Синтетическая биология для космических программ,"Биолог Кристофер Карр о пилотируемых полетах на Марс, производстве лекарств в условиях космической миссии и влиянии излучения на живые организмы",Кристофер Карр,биология,,видео
postnauka.ru\2\56284.txt,https://postnauka.ru,/video/56284,16 December 2015,Приход Сталина к власти,"Историк Олег Хлевнюк о системе коллективного руководства после смерти Ленина, заявлении Сталина об отставке и полном контроле над органами госбезопасности",Олег Хлевнюк,история,,видео
postnauka.ru\2\56733.txt,https://postnauka.ru,/video/56733,16 December 2015,Образы верховной власти в революции 1917 года,"Историк Борис Колоницкий о недовольстве крестьян, отношении к императору и неоднозначности антимонархического характера революции ",Борис Колоницкий,история,,видео
postnauka.ru\2\56304.txt,https://postnauka.ru,/video/56304,17 December 2015,Изменение концепции царской власти в Египте II–I тыс. до н. э.,"Египтолог Иван Ладынин о потери царем сакрального статуса, отношении к македонским царям и разделении функций жречества и царя",Иван Ладынин,история,,видео
postnauka.ru\2\56956.txt,https://postnauka.ru,/video/56956,17 December 2015,Новые материалы космического происхождения,"Физик Сергей Таскаев о составе метеоритов, проблеме синтеза железоникелевых сплавов и элементах жизни, обнаруженных в космических телах ",Сергей Таскаев,физика,,видео
postnauka.ru\2\56050.txt,https://postnauka.ru,/video/56050,18 December 2015,Классические исследования организации памяти,"Психолог Мария Фаликман об экспериментах Эббингауза и Бартлетта, ассоциативных закономерностях памяти и ее схематичной организации ",Мария Фаликман,психология,,видео
postnauka.ru\2\56618.txt,https://postnauka.ru,/video/56618,18 December 2015,Психология создания трудностей и проблем,"Психолог Александр Поддьяков о различных типах трудностей, их нравственной оценке и разработке игр",Александр Поддьяков,психология,,видео
postnauka.ru\2\57161.txt,https://postnauka.ru,/video/57161,21 December 2015,Твердое пламя и синтез материалов,"Физик Александр Мукасьян о безгазовом горении, получении карбида тантала и сферах применения твердого пламени",Александр Мукасьян,физика,,видео
postnauka.ru\2\56302.txt,https://postnauka.ru,/video/56302,22 December 2015,Эволюция древнекитайской письменности,"Филолог Дмитрий Худяков об очагах возникновения письма, способах классификации и устройстве иероглифической системы письменности ",Дмитрий Худяков,язык,,видео
postnauka.ru\2\56616.txt,https://postnauka.ru,/video/56616,22 December 2015,Синтаксические модели,"Лингвист Екатерина Лютикова о синтаксических категориях, частеречной характеристике слова и соотношении морфологической и синтаксической зависимостей",Екатерина Лютикова,язык,,видео
postnauka.ru\2\56052.txt,https://postnauka.ru,/video/56052,23 December 2015,Модели памяти в когнитивной психологии,"Психолог Мария Фаликман о системах памяти, принципах хранения информации и причинах забывания",Мария Фаликман,мозг,,видео
postnauka.ru\2\56829.txt,https://postnauka.ru,/video/56829,24 December 2015,Частотность в языке,"Лингвист Александр Пиперски о первых частотных словарях русского языка, законе Ципфа и автоматической обработке естественного языка",Александр Пиперски,язык,,видео
postnauka.ru\2\57443.txt,https://postnauka.ru,/video/57443,24 December 2015,Адиабатическая реверсивная логика,"Физик Алексей Орлов о будущем микропроцессоров, проблеме тепловыделения и клеточных автоматах на квантовых точках ",Алексей Орлов,физика,,видео
postnauka.ru\2\57010.txt,https://postnauka.ru,/video/57010,25 December 2015,Споры вокруг &laquo;Евангелия жены Иисуса&raquo;,Филолог Анна Рогожина об исследованиях найденного папируса и дискуссиях по поводу его аутентичности ,Анна Рогожина,история,,видео
postnauka.ru\2\56306.txt,https://postnauka.ru,/video/56306,25 December 2015,Свидетельства о Мандельштаме,"Павел Нерлер (Полян) о реконструкции последних дней жизни поэта, свидетелях его лагерного быта и расшифровке их имен ",Павел Нерлер (Полян),история,,видео
postnauka.ru\2\57636.txt,https://postnauka.ru,/video/57636,18 January 2016,Китайский чань-буддизм V–VII веков,"Востоковед Алексей Маслов об основных трактатах китайского чань-буддизма, тексте Ланкаватара-сутры и школе Цаодун в Шаолине",Алексей Маслов,история,,видео
postnauka.ru\2\57638.txt,https://postnauka.ru,/video/57638,20 January 2016,Сверхмощные лазерные филаменты,"Физик Алексей Желтиков о нелинейной оптике, явлении самофокусировки и лазерном зондировании атмосферы",Алексей Желтиков,физика,,видео
postnauka.ru\2\56290.txt,https://postnauka.ru,/video/56290,20 January 2016,Противоречия сталинизма в послевоенный период,"Историк Олег Хлевнюк о репрессивной политике Сталина, социально-экономическом кризисе послевоенного периода и либерализации советского режима после 1953 года",Олег Хлевнюк,история,,видео
postnauka.ru\2\57648.txt,https://postnauka.ru,/video/57648,21 January 2016,Теория множественных систем категоризации,"Психолог Алексей Котов о формировании понятий, системах категориального изучения и принципах их взаимодействия",Алексей Котов,психология,,видео
postnauka.ru\2\58236.txt,https://postnauka.ru,/video/58236,21 January 2016,Русско-американская колониальная система,"Историк Илья Виньковецкий об алеутских охотниках, Аляске и одной из самых прогрессивных компаний Российской империи",Илья Виньковецкий,история,,видео
postnauka.ru\2\57672.txt,https://postnauka.ru,/video/57672,22 January 2016,Проблемы определения понятия &laquo;научная революция&raquo;,"Историк науки Дмитрий Баюк о научных открытиях XVIII века, &laquo;парадигме&raquo; Томаса Куна и появлении классической науки в традиционных обществах",Дмитрий Баюк,история,,видео
postnauka.ru\2\57316.txt,https://postnauka.ru,/video/57316,19 January 2016,Климаты будущего,"Климатолог Александр Кислов о математических моделях изменения климата, геоинжиниринге и последствиях глобального потепления",Александр Кислов,биология,,видео
postnauka.ru\2\57657.txt,https://postnauka.ru,/video/57657,23 January 2016,Хирургическое лечение сахарного диабета II типа,"Хирург Юрий Яшков о связи между сахарным диабетом и ожирением, эффективности бариатрических операций и опасности пищевых стереотипов",Юрий Яшков,медицина,,видео
postnauka.ru\2\54745.txt,https://postnauka.ru,/video/54745,24 January 2016,Незатухающие токи в металлических кольцах,"Физик Андрей Семенов о сверхпроводящих кольцах, куперовских парах и многочастичных системах",Андрей Семенов,физика,,видео
postnauka.ru\2\56053.txt,https://postnauka.ru,/video/56053,28 December 2015,Метафоры и модели внимания в когнитивной психологии,"Психолог Мария Фаликман об ограничениях внимания, модели фильтра и факторах распределения ресурсов внимания ",Мария Фаликман,психология,,видео
postnauka.ru\2\57652.txt,https://postnauka.ru,/video/57652,25 January 2016,Естественный отбор в эволюции молекул,"Биолог Георгий Базыкин о геноме человека, значении консервативных генов и вредных мутациях",Георгий Базыкин,биология,,видео
postnauka.ru\2\57675.txt,https://postnauka.ru,/video/57675,25 January 2016,Эволюция представлений о возникновении государственности в Китае,"Историк Марк Ульянов о трех этапах представлений о создании древнекитайского государства, сохранении мифологического мышления и новых подходах к изучению истории Китая",Марк Ульянов,история,,видео
postnauka.ru\2\57866.txt,https://postnauka.ru,/video/57866,26 January 2016,Проблемы современного родительства,"Психолог Катерина Поливанова о традиционных формах воспитания, первых программах обучения родителей и причинах кризиса буржуазной модели семьи во второй половине XX века",Катерина Поливанова,социология,,видео
postnauka.ru\2\56295.txt,https://postnauka.ru,/video/56295,26 January 2016,Гетероциклические циркулены,"Химик Валентин Ненайденко об органической химии, красоте молекул и &laquo;серных цветках&raquo;  ",Валентин Ненайденко,химия,,видео
postnauka.ru\2\56827.txt,https://postnauka.ru,/video/56827,27 December 2015,Неевклидова геометрия в природе,"Математик Сергей Нечаев о визуализации неевклидовой геометрии в рисунках Эшера, устройстве цепной дроби и правиле неравенства треугольника ",Сергей Нечаев,физика,,видео
postnauka.ru\2\56300.txt,https://postnauka.ru,/video/56300,28 December 2015,Парадокс Эйнштейна — Подольского — Розена,"Физик Эмиль Ахмедов о спорах про квантовую теорию, парадоксе взаимосвязи двух фотонов и развитии научного познания",Эмиль Ахмедов,физика,,видео
postnauka.ru\2\57318.txt,https://postnauka.ru,/video/57318,29 December 2015,Кругосветные путешествия в Российской империи,"Историк Илья Виньковецкий о первых путешественниках на Аляску, русских дорогах и коренном населении Американского континента",Илья Виньковецкий,история,,видео
postnauka.ru\2\56048.txt,https://postnauka.ru,/video/56048,30 December 2015,Механизмы восприятия,"Психолог Мария Фаликман об исследованиях гештальтпсихологов, восприятии третьего измерения и упорядочении предметов в пространстве",Мария Фаликман,мозг,,видео
postnauka.ru\2\57125.txt,https://postnauka.ru,/video/57125,30 December 2015,Цыганский язык,"О цыганской удаче, сливочном масле, различных диалектах, ворожбе и длинной линии судьбы цыганского народа ",Кирилл Кожанов,язык,,видео
postnauka.ru\2\57126.txt,https://postnauka.ru,/video/57126,31 December 2015,История толкований понятия &laquo;вульгарность&raquo;,"Филолог Ольга Вайнштейн о понимании вульгарности во времена Шекспира, хороших манерах и недостатке впечатлительности",Ольга Вайнштейн,история,,видео
postnauka.ru\2\57127.txt,https://postnauka.ru,/video/57127,1 January 2016,Порнография в позднесоветском кинематографе,"Культуролог Ян Левченко о кодах сексуальности, связи секса с насилием и порнографическом воображении как культурном продукте",Ян Левченко,культура,,видео
postnauka.ru\2\57336.txt,https://postnauka.ru,/video/57336,4 January 2016,Возможности и ограничения зрительной памяти,"Психолог Игорь Уточкин о долговременной и краткосрочной памяти, экспериментах с запоминанием вещей и событий и объеме хранения",Игорь Уточкин,психология,,видео
postnauka.ru\2\56058.txt,https://postnauka.ru,/video/56058,6 January 2016,Высшая политическая власть в годы Второй мировой войны,"Историк Олег Хлевнюк о диктатуре Сталина, создании ГКО и причинах его упразднения после Второй мировой войны",Олег Хлевнюк,история,,видео
postnauka.ru\2\57535.txt,https://postnauka.ru,/video/57535,11 January 2016,Древнекитайский язык,"Как просветлить свое &laquo;дэ&raquo; на пути дао, в чем особенность понятия &laquo;долг&raquo; и другие премудрости языка древних китайцев и его современного преемника ",Георгий Старостин,язык,,видео
postnauka.ru\2\57128.txt,https://postnauka.ru,/video/57128,13 January 2016,Создание общей теории относительности,"Физик Игорь Волобуев о релятивистской механике, принципе эквивалентности и орбите Меркурия ",Игорь Волобуев,физика,,видео
postnauka.ru\2\57319.txt,https://postnauka.ru,/video/57319,13 January 2016,Новые праздники постсоветской России,"Антрополог Михаил Алексеевский о развитии праздничной культуры, манифестации локальности и экспансии западных праздников",Михаил Алексеевский,культура,,видео
postnauka.ru\2\58574.txt,https://postnauka.ru,/video/58574,27 January 2016,Ультрамощные рентгеновские источники,"Астрофизик Сергей Попов о верхнем пределе светимости, давлении света и теориях происхождения ультрамощных рентгеновских источников",Сергей Попов,астрономия,,видео
postnauka.ru\2\57338.txt,https://postnauka.ru,/video/57338,8 January 2016,Черные дыры в центрах галактик,"Астрофизик Ольга Сильченко об открытии сверхмассивной черной дыры в туманности Андромеды, исследованиях Джона Корменди и темных гравитирующих телах",Ольга Сильченко,астрономия,,видео
postnauka.ru\2\57259.txt,https://postnauka.ru,/video/57259,11 January 2016,Патриотическая риторика в годы Гражданской войны,"Историк Людмила Новикова об антибольшевистском лагере, красной пропаганде и мифе об интервенции",Людмила Новикова,история,,видео
